"","SITE_ID","YEAR","LANDAREA","PFOR","PWETL","PURB","PAGT","RDDENS","POPDENS","ELEV","PRECIP_M","SAMPLED.x","DATECHEM","TEAM_ID.x","SAMP_LOC","PHSTVL","PHSTVLF","COND","CONDF","ANC","ANCF","TURB","TURBF","TSS","TSSF","COLOR","COLORF","DOC","DOCF","DIC","DICF","PTL","PTLF","SE","SEF","CA","CAF","MG","MGF","NA.","NAF","K","KF","NH4","NH4F","SO4","SO4F","NO3","NO3F","CL","CLF","NTL","NTLF","ZN","ZNF","SIO2","SIO2F","H","OH","HCO3","CO3","ALKCALC","CATSUM","ANSUM","ANDEF","SOBC","IONSTR","BALANCE","ORGION","CONCAL","CONDHO","DAY_SHIP","COM_LAB","COM_FLD","COM_IM","VISIT_NO","SITENAME","STATE","SOURCE","PROB_SITE","INDEX_SAMPTYPE","INDXVIS_BENT","RT_WSA","ECOREGL3","ECOWSA9","HUC","XWIDTH","ABUNDTOT_OTU","ABUNDTOT","TOTLNIND","TOTLRICH","DOM1TAXA","DOM1PIND","DOM3PIND","DOM5PIND","HPRIME","SIMPSON","HBI","CHIRRICH","CHIRPTAX","CHIRPIND","EPHERICH","EPHEPTAX","EPHEPIND","PLECRICH","PLECPTAX","PLECPIND","TRICRICH","TRICPTAX","TRICPIND","EPT_RICH","EPT_PTAX","EPT_PIND","NOINRICH","NOINPTAX","NOINPIND","MOLLRICH","MOLLPTAX","MOLLPIND","ODONRICH","ODONPTAX","ODONPIND","MITERICH","MITEPTAX","MITEPIND","COLPRICH","COLPPTAX","COLPPIND","AMPHRICH","AMPHPTAX","AMPHPIND","OLLERICH","OLLEPTAX","OLLEPIND","COFIRICH","COFIPTAX","COFIPIND","COGARICH","COGAPTAX","COGAPIND","PREDRICH","PREDPTAX","PREDPIND","SCRPRICH","SCRPPTAX","SCRPPIND","SHRDRICH","SHRDPTAX","SHRDPIND","INTLRICH","INTLPTAX","INTLPIND","FACLRICH","FACLPTAX","FACLPIND","TOLRRICH","TOLRPTAX","TOLRPIND","TL01RICH","TL01PTAX","TL01PIND","TL23RICH","TL23PTAX","TL23PIND","TL45RICH","TL45PTAX","TL45PIND","TL67RICH","TL67PTAX","TL67PIND","TL89RICH","TL89PTAX","TL89PIND","CLNGRICH","CLNGPTAX","CLNGPIND","BURRRICH","BURRPTAX","BURRPIND","CLMBRICH","CLMBPTAX","CLMBPIND","SWIMRICH","SWIMPTAX","SWIMPIND","SPRLRICH","SPRLPTAX","SPRLPIND","TL03PIND","TL03PTAX","TL03RICH","TL05PIND","TL05PTAX","TL05RICH","TL07PIND","TL07PTAX","TL07RICH","EXOTRICH","EXOTPIND","EPHE_PT","INTL_PT","EPT_PT","BURR_PT","SCRP_PT","HPRI_PT","MMI_WSA","COMP_PT","DIVS_PT","FEED_PT","HABT_PT","RICH_PT","TOLR_PT","MMI_WSABEST","OE_5_3REG","DATE_COL","TEAM_ID.y","NINTRVL","SWIDTH","FLOW","FLOW_CFS","FLOWMETH","COMM_FLW","SAMPLED.y","XS_AREA"
"325","OWW04440-0453",2004,16.17,0.96,1.31,0,97.72,1.09,3.27,61,1.279,"Yes","06/24/2004",NA," ",7.56,"H5",508," ",3315.9," ",15.6,"H4",51.2," ",15,"H5",5.43," ",37.59,"H5",170," ",0,"B",3117.9,"H243",1556.1," ",640.7," ",67," ",138.9," ",977.2,"H9",39.1," ",838.6,"H9",4250," ",17.8,"H217",21.61," ",0.028,0.363,2942.648,10.017,2952.8,5518.06,4807.85,710.22,5381.66,0.014,6.88,53.77,591.6,529.74,2," "," ","  ",1,"EAST FORK FLAT CREEK","AR","WSA","Y","REACHWIDE","Y","T",73,"CPL",8020304,5.85,576,577,300,18,"CAENIDAE-CAENIS",31.081081081,68.918918919,83.108108108,2.0380811372,0.1826835281,7.057,3,16.666666667,6.3333333333,2,11.111111111,31,0,0,0,0,0,0,2,11.111111111,31,9,50,50.333333333,1,5.5555555556,2.3333333333,1,5.5555555556,0.3333333333,3,16.666666667,4.3333333333,2,11.111111111,9.3333333333,1,5.5555555556,19.333333333,4,22.222222222,24.333333333,0,0,0,10,55.555555556,83,7,38.888888889,14.666666667,2,11.111111111,3.3333333333,2,11.111111111,19.666666667,0,0,0,8,44.444444444,49.333333333,10,55.555555556,50.666666667,0,0,0,0,0,0,3,16.666666667,9.6666666667,6,33.333333333,59,9,50,31.333333333,3,16.666666667,19.333333333,5,27.777777778,6.6666666667,1,5.5555555556,2.3333333333,2,11.111111111,8.6666666667,6,33.333333333,59.333333333,0,0,0,9.6666666667,16.666666667,3,68.666666667,50,9,0,0,2.8571428571,0,2.1839302378,3.2964010687,1.25,2.5034798638,20.151590046,3.1350852928,2.4738528831,1.25,0.5843621399,0.625,0,13.447167193,0.53895427,"06/24/2004",NA,14,3,0.24257,8.565,"VEL_DEPTH",".","Yes",8001
"326","OWW04440-0455",2004,25.27,6.3,7.96,59.96,22.23,7,722.07,255,0.774,"Yes","08/17/2004",2,"F",7.92," ",752,"H8",3395.4,"H8",1.23," ",2.9,"H16",15," ",3.74," ",40.46," ",53," ",1.1," ",2961.5,"H199",2071.2," ",2254.1,"H196",53," ",1.2," ",342.6," ",18.7," ",3478.5,"H64",581," ",4.6,"H183",8.9,"H9",0.012,0.832,3268.033,25.486,3294.12,7340.97,7134.14,206.82,7339.79,0.015,1.43,37.16,844.31,785.05,2," "," ","  ",1,"BATTLE CREEK","MN","WSA","Y","REACHWIDE","Y","T",51,"UMW",7010206,1.755,483,483,300,35,"CHIRONOMIDAE-POLYPEDILUM",15.862068966,40.689655172,60,2.8432214547,0.0846373365,6.0213333333,10,28.571428571,38.333333333,1,2.8571428571,2.6666666667,0,0,0,3,8.5714285714,3,4,11.428571429,5.6666666667,12,34.285714286,40,5,14.285714286,18,2,5.7142857143,4,0,0,0,3,8.5714285714,6,1,2.8571428571,11.666666667,4,11.428571429,6.6666666667,7,20,18.666666667,14,40,27.333333333,9,25.714285714,21.666666667,6,17.142857143,20.333333333,5,14.285714286,29.333333333,4,11.428571429,11,15,42.857142857,42,15,42.857142857,46,1,2.8571428571,0.3333333333,5,14.285714286,14,10,28.571428571,37.333333333,10,28.571428571,31,8,22.857142857,16.333333333,13,37.142857143,43.666666667,6,17.142857143,7,9,25.714285714,34.333333333,1,2.8571428571,2.3333333333,9,25.714285714,28.333333333,14.333333333,17.142857143,6,51.666666667,45.714285714,16,82.666666667,74.285714286,26,0,0,0,1.1111111111,0.2099629477,4.6142339336,4.4444444444,5.3756222882,26.258957875,5.6132756133,5.3756222882,2.8571428571,4.6142339336,0,2.4612290266,34.869172865,0.78780613,"08/17/2004",NA,NA,0,0,0,"VISUAL_EST","FLOW NOT MEASUREABLE BY ANY METHOD. .","Yes",0
"327","OWW04440-0456",2004,62.28,6.47,0.62,0.0014,88.56,1.24,2.75,199,0.998,"Yes","08/06/2004",11,"D",7.28," ",288," ",1393.7,"H374",6.67,"H4",11.2," ",15," ",3.89," ",17.83,"H4",60," ",0.2," ",1358.2," ",578.8," ",622," ",124.8," ",3.8," ",670,"H77",104.2,"H75",549.7,"H77",1919," ",0,"H193B",11.43," ",0.052,0.191,1326.458,2.37,1328.88,2687.63,2652.94,34.69,2683.83,0.007,0.65,38.37,314.28,279.3,1,"run for anions by IC 10/21/04","SAMPLE TAKEN ABOUT 8 M FROM TRANSECT D AS TO USE FLOWING WATER.","  ",1,"SANDY CREEK","MO","WSA","Y","REACHWIDE","Y","R",72,"TPL",7110008,6.365,485,495,300,32,"CHIRONOMIDAE-STICTOCHIRONOMUS",22.073578595,46.822742475,66.220735786,2.6287218384,0.1079070704,5.599,13,40.625,47,3,9.375,19.666666667,0,0,0,3,9.375,1,6,18.75,20.666666667,9,28.125,21.666666667,3,9.375,8.3333333333,1,3.125,0.3333333333,2,6.25,1.3333333333,1,3.125,9.6666666667,0,0,0,3,9.375,11.666666667,6,18.75,15,11,34.375,45,11,34.375,7.3333333333,4,12.5,30,3,9.375,4.3333333333,2,6.25,2.3333333333,19,59.375,79.333333333,11,34.375,18.333333333,0,0,0,3,9.375,16,11,34.375,49.333333333,11,34.375,19.333333333,7,21.875,15.333333333,11,34.375,52.333333333,6,18.75,27.333333333,5,15.625,11.333333333,2,6.25,2.6666666667,10,31.25,9.6666666667,16,9.375,3,65.333333333,43.75,14,84.666666667,78.125,25,1,0.0166666667,2,2,3.6322024771,6.7374651811,3.75,6.9245559,41.740372597,2.5111976223,6.9245559,3.75,4.7058823529,2,3.9464594128,39.730158813,1.01486224,"08/06/2004",NA,8,1.3,0.00336,0.119,"VEL_DEPTH",".","Yes",330.41666667
"328","OWW04440-0457",2004,7.43,83.82,1.91,2.13,11.17,1.49,18.67,79,1.41,"Yes","06/17/2004",2,"F",6.26,"H4",63," ",339.7,"H8",14.6,"H4",5.5," ",20,"H4",4.73," ",6.71,"H5",15," ",0,"B",257.8," ",95.9," ",178.9," ",28.1," ",1.9," ",42.3," ",4.8," ",169.1," ",333," ",28.1,"H224",14.54," ",0.55,0.018,249.855,0.043,249.35,563.02,466.17,96.85,560.62,0.001,9.41,44.44,59.52,57.04,2," "," ","  ",1,"COOPER CREEK","LA","WSA","Y","REACHWIDE","Y","S",35,"CPL",12010005,4.15,128,135,135,28,"CAENIDAE-CAENIS",34.88372093,49.612403101,58.914728682,2.6202732168,0.1469262665,5.317037037,13,46.428571429,36.296296296,3,10.714285714,42.222222222,0,0,0,1,3.5714285714,2.2222222222,4,14.285714286,44.444444444,6,21.428571429,9.6296296296,3,10.714285714,6.6666666667,1,3.5714285714,0.7407407407,0,0,0,3,10.714285714,6.6666666667,1,3.5714285714,0.7407407407,2,7.1428571429,2.2222222222,6,21.428571429,17.037037037,18,64.285714286,72.592592593,4,14.285714286,4.4444444444,3,10.714285714,9.6296296296,2,7.1428571429,8.1481481481,2,7.1428571429,8.8888888889,18,64.285714286,80,7,25,10.37037037,0,0,0,2,7.1428571429,8.8888888889,14,50,41.481481481,5,17.857142857,39.259259259,6,21.428571429,9.6296296296,8,28.571428571,29.62962963,11,39.285714286,23.703703704,3,10.714285714,11.851851852,2,7.1428571429,3.7037037037,5,17.857142857,38.518518519,8.8888888889,7.1428571429,2,50.37037037,57.142857143,16,89.62962963,75,21,0,0,4.2857142857,1,3.1033056142,0,2.5,5.9896599807,28.131133134,8.7649198299,5.9187764306,1.25,3.5238095238,1.875,5.6255625563,44.930113901,0.5117032,"06/17/2004",2,NA,3.5,0.02698,0.953,"ROUGH_EST",".","Yes",NA
"329","OWW04440-0458",2004,12.58,76.23,0.85,1.66,21.24,1.74,63.71,62,1.253,"Yes","08/16/2004",2,"F",7.68," ",208," ",1036.6," ",0.679," ",0.5," ",15," ",2.27," ",12.82," ",14," ",0,"B",852.9," ",589.8," ",434.3," ",31.5," ",0.6," ",254.5," ",49.8," ",643.1,"H8",804," ",0,"H183B",18.94," ",0.021,0.479,1017.071,4.564,1022.03,1909.04,1969.51,-60.47,1908.46,0.004,-1.56,22.56,224.75,208.89,1," "," ","  ",1,"HERZOG BROOK","NJ","WSA","Y","REACHWIDE","Y","S",64,"SAP",2030105,6.693548,380,473,300,46,"ELMIDAE-OPTIOSERVUS",13.793103448,30.268199234,44.444444444,3.2257934087,0.0581465334,4.4643333333,11,23.913043478,24.666666667,8,17.391304348,22.666666667,4,8.6956521739,1.3333333333,9,19.565217391,11.333333333,21,45.652173913,35.333333333,4,8.6956521739,13.333333333,0,0,0,1,2.1739130435,1.6666666667,0,0,0,4,8.6956521739,20.666666667,1,2.1739130435,0.3333333333,3,6.5217391304,13,8,17.391304348,21,19,41.304347826,49.666666667,12,26.086956522,11.333333333,7,15.217391304,26.333333333,6,13.043478261,8.6666666667,18,39.130434783,22.333333333,22,47.826086957,62.666666667,5,10.869565217,14,9,19.565217391,12.666666667,16,34.782608696,35.333333333,12,26.086956522,25,4,8.6956521739,12.666666667,4,8.6956521739,13.333333333,24,52.173913043,68,5,10.869565217,20,2,4.347826087,7.6666666667,4,8.6956521739,5,12,26.086956522,6.3333333333,48,54.347826087,25,73,80.434782609,37,85.666666667,89.130434783,41,0,0,6,9.375,7.1990954877,6.5570463028,4.4444444444,8.7095808055,70.475278401,5.1665822975,8.4589453866,4.4444444444,6.5570463028,8,6.6496163683,65.461057999,1.27035328,"08/16/2004",NA,17,6.65,0.09652,3.408,"VEL_DEPTH",".","Yes",10176.8275
"330","OWW04440-0459",2004,39.7,64.55,21.2,0.54,13.56,0.85,0.95,360,0.908,"Yes","10/04/2004",5,"K",7.99," ",283,"H9",2769.3,"H8",11.8," ",5.9,"H16",25,"H4",12.28,"H15",35.08,"H4",34,"H35",0.5," ",1512.7," ",1209.6," ",306.9," ",64," ",1," ",24.9," ",0,"B",100.9," ",618,"H35",0,"B",1.76,"H8",0.01,0.977,2842.426,26.044,2869.25,3094.11,2995.24,98.87,3093.15,0.007,1.62,122.27,312.39,296.29,2," ","TAKEN ABOUT 17M UPSTREAM OF K","  ",1,"TEN MILE CREEK","MI","WSA","Y","REACHWIDE","Y","T",50,"UMW",4020102,4.835,469,497,300,43,"CAENIDAE-CAENIS",22.96819788,39.222614841,50.530035336,2.9998481896,0.0865661951,5.372,25,58.139534884,40.666666667,4,9.3023255814,35.666666667,0,0,0,4,9.3023255814,2.3333333333,8,18.604651163,38,7,16.279069767,10,1,2.3255813953,0.6666666667,1,2.3255813953,1,2,4.6511627907,1.6666666667,1,2.3255813953,5.3333333333,1,2.3255813953,0.3333333333,2,4.6511627907,7,3,6.976744186,7,27,62.790697674,86.666666667,12,27.906976744,23.666666667,5,11.627906977,20.333333333,6,13.953488372,2.6666666667,8,18.604651163,22,23,53.488372093,56.666666667,12,27.906976744,21.333333333,2,4.6511627907,3.6666666667,8,18.604651163,19.333333333,12,27.906976744,16.333333333,14,32.558139535,50,7,16.279069767,10.666666667,12,27.906976744,32.666666667,12,27.906976744,18.333333333,5,11.627906977,4,2,4.6511627907,4.6666666667,14,32.558139535,42,23,23.255813953,10,39.333333333,51.162790698,22,89.333333333,83.720930233,36,0,0,3.75,3.3333333333,2.2779974533,0.2791072315,3.3333333333,6.386117352,32.266481172,0,6.386117352,4.2857142857,0.2791072315,2.2222222222,4.8984550695,30.119360268,0.56869604,"10/04/2004",5,NA,3.1,0.0431,1.522,"ROUGH_EST",".","Yes",NA
"331","OWW04440-0464",2004,1.91,10.12,1.03,7.58,80.93,1.72,258.95,275,0.899,"Yes","07/11/2004",2,"D",7.61," ",668," ",5720.8,"H9",3.04," ",1.9,"H15",10," ",3.14," ",66.69,"H4",30," ",0,"H194B",4240.3,"H226",2638.2," ",395.6," ",11.5," ",1.7," ",423.1,"H23",394.8," ",891.8,"H23",6056,"H36",0,"H200B",10.56," ",0.025,0.407,5252.844,20.064,5272.93,7287.25,6983.04,304.21,7285.55,0.018,2.13,31.12,778.1,717.74,2," ","TAKEN BETWEEN D AND E TRANSECTS","  ",1,"UNKNOWN","IL","WSA","Y","REACHWIDE","Y","T",54,"TPL",7090006,1.684211,287,287,287,22,"CHIRONOMIDAE-MICROPSECTRA",28.691983122,61.181434599,75.52742616,2.2642390831,0.1526286742,6.6679442509,12,54.545454545,35.540069686,0,0,0,0,0,0,0,0,0,0,0,0,9,40.909090909,64.111498258,4,18.181818182,41.81184669,0,0,0,0,0,0,1,4.5454545455,0.3484320557,1,4.5454545455,0.3484320557,3,13.636363636,19.860627178,2,9.0909090909,1.0452961672,16,72.727272727,68.989547038,2,9.0909090909,3.1358885017,2,9.0909090909,38.327526132,4,18.181818182,3.1358885017,2,9.0909090909,1.393728223,10,45.454545455,43.902439024,8,36.363636364,49.477351916,1,4.5454545455,0.6968641115,3,13.636363636,1.393728223,5,22.727272727,5.574912892,5,22.727272727,62.717770035,6,27.272727273,24.390243902,6,27.272727273,29.965156794,6,27.272727273,21.254355401,5,22.727272727,65.505226481,1,4.5454545455,0.3484320557,8,36.363636364,29.268292683,2.0905923345,18.181818182,4,7.6655052265,40.909090909,9,70.383275261,63.636363636,14,0,0,0,2,0,3.7699417574,1.25,4.8536311541,19.789288186,0,4.8536311541,1.25,1.7647058824,0,2.0819594913,16.583827546,0.3502488,"07/11/2004",2,NA,1.4,0.00339,0.12,"ROUGH_EST",".","Yes",NA
"332","OWW04440-0465",2004,61.75,89.26,0.41,0.02,7.44,0.99,12.09,58,1.454,"Yes","10/01/2004",2,"F",6.85,"H4",41," ",227.5," ",11,"H5",4.5,"H17",15,"H6",3.69," ",2.73,"H24",9," ",0.9," ",141," ",133.8," ",81.6," ",31.2," ",1.1," ",22.4," ",21.7," ",97.4," ",399," ",0,"B",11.07,"H11",0.141,0.071,172.215,0.114,172.25,388.95,313.91,75.04,387.67,0.001,10.68,35.89,40.45,39.15,3," "," ","  ",1,"PEA CREEK","AL","WSA","Y","REACHWIDE","Y","S",65,"CPL",3140202,7.157895,139,161,161,27,"BAETISCIDAE-BAETISCA",22.818791946,44.966442953,59.060402685,2.7130671118,0.1001306247,4.1763975155,6,22.222222222,25.465838509,6,22.222222222,30.434782609,0,0,0,3,11.111111111,10.559006211,9,33.333333333,40.99378882,6,22.222222222,15.527950311,1,3.7037037037,4.9689440994,0,0,0,2,7.4074074074,8.6956521739,3,11.111111111,15.527950311,1,3.7037037037,0.6211180124,1,3.7037037037,0.6211180124,4,14.814814815,13.664596273,14,51.851851852,57.142857143,5,18.518518519,11.180124224,3,11.111111111,16.149068323,4,14.814814815,8.6956521739,3,11.111111111,28.571428571,19,70.37037037,57.763975155,4,14.814814815,9.9378881988,1,3.7037037037,4.9689440994,6,22.222222222,35.403726708,9,33.333333333,33.540372671,7,25.925925926,13.043478261,3,11.111111111,9.3167701863,10,37.037037037,31.055900621,6,22.222222222,26.708074534,1,3.7037037037,2.4844720497,2,7.4074074074,21.739130435,7,25.925925926,11.801242236,40.372670807,25.925925926,7,73.913043478,59.259259259,16,86.956521739,85.185185185,23,1,0.049689441,8.5714285714,2,8.6195578724,5.2608832312,2.5,6.5453120468,55.828636203,7.9491078409,6.4678527327,3.75,5.614083219,5,7.9174584125,61.164170342,0.65092107,"10/01/2004",NA,19,5.7,0.24028,8.484,"VEL_DEPTH",".","Yes",9736.455
"333","OWW04440-0466",2004,138.64,62.03,2.88,6.24,28.54,2.51,103.84,66,1.101,"Yes","08/03/2004",1,"F",7.55," ",447,"H8",1790.3,"H8",1.82," ",4.1," ",15," ",2.03," ",21.54," ",18," ",0,"H204B",1956.1," ",551.7," ",1343.6,"H209",29," ",1.3," ",349.4," ",32," ",2047.4," ",681," ",0,"H196B",6.73,"H9",0.028,0.355,1683.711,5.601,1689.53,3881.81,4118.46,-236.64,3880.52,0.008,-2.96,20.12,476.96,443.99,2," "," ","  ",1,"SPROUT CREEK","NY","WSA","Y","REACHWIDE","Y","S",58,"NAP",2020008,9.885,412,474,300,42,"ELMIDAE-OPTIOSERVUS",21.25984252,44.488188976,55.511811024,2.9362285425,0.0899621799,4.272,13,30.952380952,24,2,4.7619047619,4.6666666667,2,4.7619047619,0.6666666667,7,16.666666667,10,11,26.19047619,15.333333333,7,16.666666667,12,2,4.7619047619,1,1,2.380952381,3,0,0,0,6,14.285714286,41.333333333,1,2.380952381,7.6666666667,2,4.7619047619,2.6666666667,7,16.666666667,19.333333333,16,38.095238095,52,11,26.19047619,12.333333333,8,19.047619048,39.666666667,7,16.666666667,13.666666667,10,23.80952381,15.666666667,25,59.523809524,76.666666667,5,11.904761905,4,2,4.7619047619,5,11,26.19047619,33.333333333,16,38.095238095,38,7,16.666666667,16.666666667,4,9.5238095238,3.3333333333,19,45.238095238,60,6,14.285714286,12.666666667,4,9.5238095238,10.666666667,0,0,0,14,33.333333333,17.333333333,38.333333333,30.952380952,13,76.333333333,69.047619048,29,93,85.714285714,36,0,0,1,3.5294117647,3.4672371444,5.2856514361,5.5555555556,5.9545554531,41.32068559,3.4672371444,5.3046638401,5.5555555556,4.0188635841,3.8095238095,5.7262203127,46.470107077,0.7928747,"08/03/2004",NA,15,3.42,0.56214,19.849,"VEL_DEPTH",".","Yes",5755.005
"334","OWW04440-0467",2004,13.24,7.57,0.07,0.02,90.31,1.11,4.15,235,1.102,"Yes","07/20/2004",13,"F",7.02,"H5",160,"H9",915.1,"H8",44.5," ",10.3,"H15",35," ",8.34," ",12.11," ",118,"H34",0,"H218B",693.4," ",430.9," ",298.7," ",125," ",6.6," ",472.6," ",21.4," ",105.1," ",1253,"H34",0.5,"H209",12.52," ",0.095,0.105,829.452,0.814,830.22,1554.76,1429.44,125.32,1548.06,0.004,4.2,81.63,173.08,150.81,2," ","NO FLOW IN POOL SAMPLED","  ",1,"WINDY CREEK","OK","WSA","Y","REACHWIDE","Y","R",40,"TPL",11070206,4.25,478,483,300,25,"PISIDIIDAE-SPHAERIUM",49.333333333,79.333333333,84,1.8017427256,0.2994666667,7.757,9,36,16.666666667,2,8,2.6666666667,0,0,0,0,0,0,2,8,2.6666666667,12,48,80,4,16,53,0,0,0,2,8,1.3333333333,1,4,0.3333333333,1,4,0.3333333333,3,12,24.666666667,3,12,51.666666667,12,48,79.666666667,8,32,7,3,12,3.6666666667,3,12,9.3333333333,1,4,1,12,48,19,12,48,80,0,0,0,1,4,1,6,24,13.333333333,8,32,6.6666666667,10,40,79,3,12,31,7,28,54,5,20,13.666666667,1,4,0.3333333333,8,32,8.3333333333,1,4,1,14.333333333,28,7,21,60,15,0,0,1,1,0.7377490576,3.5167130919,2.5,2.2258109407,18.30045515,0.2507430198,2.2258109407,2.5,0,1,0,9.9609232675,0.710863,"07/20/2004",1,NA,0.4,6e-04,0.021,"ROUGH_EST",".","Yes",NA
"335","OWW04440-0469",2004,9.08,96.09,0,0,0.18,0.59,3.44,225,1.263,"Yes","07/27/2004",13,"F",6.3,"H6",44,"H8",217.2,"H10",11.4,"H7",4,"H16",10," ",0.8," ",5.33," ",14," ",0,"H211B",72," ",133.7,"H237",163.4," ",24.3," ",0.4," ",104.4," ",1.3," ",78.7," ",101," ",0,"H202B",8.85," ",0.501,0.02,208.684,0.039,208.23,394.29,393.13,1.16,393.43,0.001,0.15,7.53,45.28,40.59,2," "," ","  ",1,"CEDAR LAKE TRIBUTARY","OK","WSA","Y","REACHWIDE","Y","S",36,"SAP",11110105,4.903333,286,438,300,32,"TUBIFICIDAE-NA",18.461538462,47.692307692,62.051282051,2.7405612923,0.0985930309,5.8906666667,7,21.875,31.333333333,4,12.5,34.666666667,0,0,0,2,6.25,1.3333333333,6,18.75,36,11,34.375,23.666666667,2,6.25,3,3,9.375,1,2,6.25,3.6666666667,3,9.375,6.3333333333,0,0,0,4,12.5,15,3,9.375,15.333333333,11,34.375,52,15,46.875,14,5,15.625,31.333333333,2,6.25,1,3,9.375,2.6666666667,13,40.625,68.333333333,15,46.875,28.666666667,1,3.125,0.3333333333,3,9.375,7.6666666667,9,28.125,41.666666667,7,21.875,25.333333333,11,34.375,24.666666667,8,25,46.666666667,7,21.875,28.666666667,3,9.375,2.3333333333,1,3.125,0.6666666667,10,31.25,17.666666667,8,12.5,4,49.666666667,40.625,13,75,62.5,20,0,0,2,0,0.8392434988,1.4501160093,2.2222222222,5.1152688318,19.37808427,3.057352307,4.968066851,2.2222222222,1.4501160093,0.5,0,20.329595649,0.63338975,"07/27/2004",NA,NA,NA,0.010478618,0.37,"QVAL",".","Yes",NA
"336","OWW04440-0471",2004,3.73,84.47,1.05,1.82,12.32,0.87,3.23,399,0.821,"Yes","06/24/2004",1,"A",7.52,"H5",77," ",711.9," ",1.6,"H4",2.8,"H15",70,"H5",14.26," ",7.74,"H5",41,"H32",0,"B",457.4," ",296.5," ",96.9,"H258",8.7," ",1.4," ",23.8," ",4.4," ",10.4," ",717,"H32",15.2,"H217",8.57," ",0.03,0.331,602.216,1.87,604.35,860.84,643.1,217.74,859.47,0.002,14.48,141.19,78.53,75.95,4," "," ","  ",1,"HEMLOCK SPUR CREEK","WI","WSA","Y","REACHWIDE","Y","S",50,"UMW",7050001,2.14,532,563,300,43,"CHIRONOMIDAE-CONSTEMPELLINA",36,55.272727273,68,2.6003477406,0.1620760331,5.4153333333,16,37.209302326,52.333333333,3,6.976744186,13.333333333,2,4.6511627907,1.6666666667,3,6.976744186,15.333333333,8,18.604651163,30.333333333,9,20.930232558,10,3,6.976744186,2,1,2.3255813953,0.3333333333,3,6.976744186,5,3,6.976744186,3.3333333333,0,0,0,3,6.976744186,3,2,4.6511627907,4,21,48.837209302,72.333333333,13,30.23255814,24.666666667,7,16.279069767,18,3,6.976744186,1.3333333333,8,18.604651163,14,21,48.837209302,40,11,25.581395349,45,3,6.976744186,5,10,23.255813953,22,11,25.581395349,22.333333333,7,16.279069767,39,9,20.930232558,10.666666667,13,30.23255814,23,6,13.953488372,5,8,18.604651163,49,2,4.6511627907,12.333333333,16,37.209302326,14.333333333,27,30.23255814,13,49.333333333,55.813953488,24,88.333333333,72.093023256,31,0,0,2.5,3.3333333333,2.2779974533,5.8987159194,5.5555555556,3.8086951005,38.95716227,3.4319943622,3.8086951005,0,5.8987159194,2.2222222222,3.1751639281,30.894652554,0.52927285,"06/24/2004",NA,NA,NA,0.00284,0.1008484,"QVAL",".","Yes",NA
"337","OWW04440-0472",2004,4.73,1.76,0,0.03,98.19,1.82,7.73,204,0.974,"Yes","07/14/2004",5,"F",7.89,"H5",790,"H8",5781.6,"H8",3.26," ",2.6,"H15",15," ",2.56," ",68.11,"H16",86," ",0,"H191B",4498.6,"H267",3703," ",542," ",46.8," ",1.7," ",893.3,"H20",783.4,"H20",1199.1,"H20",11625,"H48",0,"H197B",12.67,"H8",0.013,0.776,5492.08,39.972,5532.44,8792.03,8408.6,383.43,8790.37,0.022,2.23,25.44,960.73,872.45,2," ","UPSTREAM OF F","  ",1,"SARGENT SLOUGH","IL","WSA","Y","REACHWIDE","Y","S",54,"TPL",7130004,2.085,418,424,300,41,"TUBIFICIDAE-NA",32.996632997,50.841750842,61.279461279,2.7186485779,0.1388180344,7.1196666667,22,53.658536585,40.666666667,2,4.8780487805,2.3333333333,0,0,0,2,4.8780487805,0.6666666667,4,9.756097561,3,8,19.512195122,40.333333333,4,9.756097561,3.6666666667,1,2.4390243902,1.6666666667,2,4.8780487805,3.3333333333,1,2.4390243902,10.666666667,0,0,0,1,2.4390243902,32.666666667,6,14.634146341,5,20,48.780487805,69,11,26.829268293,17,6,14.634146341,15,4,9.756097561,9,1,2.4390243902,0.6666666667,25,60.975609756,41,14,34.146341463,57.666666667,1,2.4390243902,0.6666666667,3,7.3170731707,3,14,34.146341463,29.333333333,14,34.146341463,19.333333333,8,19.512195122,47,12,29.268292683,62.666666667,7,17.073170732,12,7,17.073170732,16,2,4.8780487805,0.6666666667,15,36.585365854,21,3.6666666667,9.756097561,4,33,43.902439024,18,52.333333333,78.048780488,32,0,0,1,1,1.2105809265,7.3213193831,6.25,7.4355032837,40.362339322,0.2926032902,7.4355032837,6.25,5.2941176471,1,4.7626269009,41.72475187,0.97958408,"07/14/2004",NA,NA,2.1,0,0,"VISUAL_EST","ENTIRE REACH CHOKED WITH VEGETATION.  NO OBSERVABLE FLOW. NEUTRAL BOUYANT OBJECT NOT POSSIBLE. .","Yes",20212.5
