SITE_ID,NH4,pH,PFOR,PWETL,PURB,PAGT,LANDAREA,COND,SIMPSON,EPT_PTAX,EPT_PIND,FLOW_CFS
WNDP99-0580,17.6,0.008,2.67,9.62,0.29,75.5,2730.29,1168,0.092197772,20.58823529,35.66666667,7.45
OWW04440-1059,2.9,0.013,9.58,0.01,0.29,6.56,52764.1,4132,0.153061225,11.11111111,14.28571429,57.057
OWW04440-0861,1.3,0.135,85.92,0.14,0.3,6.25,14.68,131,0.056889723,16.66666667,21.90476191,0.725
OWW04440-0565,2,0.076,50.31,0.82,0.3,48.05,65.22,168,0.063330688,16.66666667,28,3.72
OWW04440-0106,0.7,0.014,73,0.92,0.3,25.71,78.03,148,0.04273834,38,59.66666667,8.265
OWW04440-0311,2.1,0.098,49.36,39.87,0.3,10.06,92.58,86,0.062656466,39.58333333,47.66666667,12.955
OWW04440-0257,0.9,0.006,0.02,0,0.3,0.35,113.96,304,0.114776235,12.12121212,9.333333333,24.584
WNDP99-0688,2.3,0.002344229,1.11,6.55,0.3,56.96,1875.71,1496,0.119950021,21.875,14.33333333,10.1
OWW04440-0199,1.4,0.074,38.63,42.72,0.31,18.26,31.97,175,0.134791226,14.28571429,15,0
OWW04440-0051,6.9,0.036,2.01,2.41,0.31,89.72,35.92,279,0.189678954,6.451612903,39,0
OWW04440-0051,6.9,0.036,2.01,2.41,0.31,89.72,35.92,279,0.182822145,5.882352941,36.66666667,0
WSDP99-0546,1.4,0.029512092,0.9,1.45,0.31,73.18,889.32,852,0.365079365,15.38461539,1.666666667,0
WNDP99-0712,1.7,0.002884032,0.03,2.53,0.31,44.15,2206.17,2327,0.365537164,22.22222222,17,10.9
WNVP99-0613,0.9,0.005011872,44.32,1.03,0.31,0.75,2562.12,1338,0.482906175,10,1.333333333,0.247
OWW04440-0181,1.4,0.417,77.88,5.53,0.32,14.72,63.47,75,0.243022222,8,1,0.376
WSDP99-0593,0.5,0.01,22.9,7.12,0.32,20.29,88.28,2375,0.086055141,5.405405405,16.66666667,2.1
WSDP99-0590,0.9,0.008,0.15,2.79,0.32,95.84,438.42,1774,0.183933156,5.882352941,0.333333333,4
WSDP99-0590,0.9,0.008,0.15,2.79,0.32,95.84,438.42,1774,0.176604429,5.263157895,2.333333333,4
OWW04440-1125,0.9,0.112,56.76,3.21,0.33,36.87,10.3,59,0.076770468,26.82926829,50.33333333,2.283
WWAP99-0507,0.6,0.021,84.8,0.09,0.33,0,13.13,87,0.059279665,40,56,1.012
OWW04440-0290,2,0.054,44.38,17.18,0.33,38.05,48.74,327,0.056311111,23.63636364,35.33333333,0.211
WNDP99-0655,1.9,0.003467369,1.43,4.9,0.33,91.6,1182.35,914,0.170177515,16.66666667,22,7.14
WNDP99-0575,1.8,0.004,1.48,4.85,0.33,91.63,1204.4,1019,0.322663496,19.23076923,2.666666667,19.6
OWW04440-0650,1.8,0.081,42.07,7.69,0.34,49.88,3.14,140,0.064464286,23.91304348,26.33333333,1.693
WIDP99-0699,0.8,0.029512092,92.84,0,0.34,0,5.97,53,0.244072673,28.57142857,21.66666667,0.931
WWAP99-0700,0.6,0.004897788,68.36,0.08,0.34,0,151.5,176,0.132337408,42.30769231,43.67088608,6.023
WNDP99-0615,3.4,0.01,3.99,1.78,0.34,93.55,396.3,972,0.17334258,6.896551724,2.333333333,2
WUTP99-0670,1.6,0.006456542,29.9,0.04,0.34,3.11,2413.23,3686,0.229091397,25,12,0.196
OWW04440-0489,10.2,0.407,86.91,0,0.35,12.52,22.8,121,0.077551224,8.823529412,16,0.415
OWW04440-0661,8.4,0.035,44.32,1.04,0.35,52.72,28.13,596,0.117700547,7.5,15.33333333,0
WUTP99-0677,1.5,0.013489629,46.66,0.05,0.35,2.27,9991.11,1470,0.884155556,10,1.666666667,2.583
WUTP99-0696,9.7,0.039810717,0.17,2.85,0.36,53.83,10.4,1101,0.156260244,3.125,0.333333333,NA
WCAP99-0742,0.5,0.029,92.7,0,0.36,0,21.53,175,0.096583019,36,33.33333333,0.308
OWW04440-0323,0.6,0.004,1.35,0.06,0.36,43.3,9283.98,1887,0.140333238,29.16666667,24.6031746,90
WCOP99-0511,0.6,0.016,28.72,0,0.37,0,13.48,168,0.13862365,54.16666667,83.33333333,4.435
WCOP99-0511,0.6,0.016,28.72,0,0.37,0,13.48,168,0.110060912,48.48484849,60,4.435
WIDP99-0514,0.2,0.031,79.98,0.64,0.37,0,20.94,29,0.048552776,40,30,0.99
WIDP99-0514,0.2,0.031,79.98,0.64,0.37,0,20.94,29,0.042568371,51.06382979,41.33333333,0.99
OWW04440-0822,0.6,0.032,88.72,0.23,0.37,4.84,48.5,91,0.20551622,20.68965517,7.692307692,5.15
OWW04440-0899,16.5,0.058,39.36,0.05,0.37,12.4,50.04,265,0.199619501,11.11111111,42.66666667,0
VAEQ99-0453,0.6,0.078,75.96,0.11,0.37,19.31,132.38,59,0.14629247,17.64705882,12.66666667,5.328
WUTP99-0698,0.4,0.003981072,66.86,0.01,0.37,2.31,356.9,502,0.114186851,26.08695652,24.17582418,0.154
WSDP99-0666,34,0.035481339,0.13,0.36,0.37,15.94,4665.84,4748,0.278294307,4.166666667,6.666666667,0
WSDP99-0548,0.5,0.009549926,10.96,2.23,0.37,6.47,8432.66,1696,0.155381944,16.66666667,12.24489796,72.1
OWW04440-0242,2,0.054,2.54,2.05,0.38,95.01,10.1,343,0.285148418,17.24137931,65.66666667,4.553
WMTP99-0803,0.4,0.003715352,73.5,0,0.38,0,43.57,323,0.087157496,32.55813954,46.33333333,8.193
OWW04440-0078,0.5,0.013,81.61,0,0.38,17.79,52.02,291,0.107551369,36.84210526,33.33333333,17.813
WMTP99-0503,0.4,0.005888437,86.19,0,0.38,0,135.32,151,0.151659835,45.16129032,44,15.471
WUTP99-0565,3.3,0.02,44.02,0.07,0.38,4.46,12648.92,2796,0.494088889,15.38461539,1,2.508
OWW04440-0320,7.6,10,89.41,0.24,0.39,8.16,5.06,587,0.093498904,16,25.67567568,2.86
WWAP99-0595,0.4,0.035,85.11,0,0.39,0,23.1,36,0.062924158,48.71794872,65,1.487
NEWS04-0203,0.7,0.014,88.14,6.85,0.39,4.53,62.4,129,0.10676381,47.5,63.33333333,8.715
WWAP99-0730,0.6,0.004466836,68.66,0.08,0.39,0,155.33,184,0.114803511,51.61290323,57,25.874
NEWS04-1303,1.1,0.023,76.28,5.24,0.39,17.67,245.13,196,0.303711651,36.84210526,69.66666667,20.163
WSDP99-0697,0.9,0.009120108,64.65,2.59,0.39,9.26,338.35,1291,0.1944,17.14285714,5,3.33
WCOP01-0838,0.8,0.005128614,64.06,0,0.39,0.74,555.83,288,0.099885787,27.77777778,52.66666667,16.345
WNVP99-0524,2.7,0.02,46.71,0.05,0.39,0.7,1712.21,795,0.356493656,33.33333333,7.333333333,NA
WNVP99-0524,2.7,0.02,46.71,0.05,0.39,0.7,1712.21,795,0.235559756,20,7.666666667,NA
OWW04440-0250,30.9,0.022,4.18,0.38,0.4,95.02,6.47,1981,0.150379996,5.714285714,0.666666667,0.025
WNDP99-0505,1.2,0.003,5.63,5.75,0.4,71.49,7939.35,848,0.127980138,17.85714286,5.666666667,37.611
WAZP99-0840,3.4,0.00691831,96.08,0.01,0.41,2.04,41.49,640,0.092864515,3.448275862,4.333333333,0.009
WWAP99-0777,0.5,0.063095734,79.38,0.01,0.41,0,80.02,23,0.067897815,45.94594595,61.33333333,1.328
IAW02344-0103,2.5,0.008,0.22,0.13,0.41,92.21,93.12,1057,0.197477692,9.523809524,5.666666667,18.1101
WCOP01-0809,0.5,0.00851138,54.97,0,0.41,5.28,186.56,409,0.078094554,20.75471698,12,1.429
WCOP01-0809,0.5,0.00851138,54.97,0,0.41,5.28,186.56,409,0.09601659,13.95348837,16.66666667,1.429
WNDP99-0650,1.4,0.003630781,6.66,4.98,0.41,73.65,9223.99,987,0.144593949,20,9.6,39.5
WAZP99-0619,3.7,0.01,38.21,0,0.42,0.33,9460.48,490,0.050667211,35.55555556,41,162.879
OWW04440-0597,0.9,0.005,0.61,0.12,0.42,50.65,17603.31,5427,0.644571982,20,7.666666667,240
IAW02344-0113,2.6,0.01,0.25,0.09,0.43,96.75,101.29,874,0.172244898,16.66666667,15.78947368,27.6978
OWW04440-0158,2.4,0.013,40.97,0.9,0.43,57.67,518.39,379,0.092466251,15.15151515,17.41573034,57.31
WNDP99-0717,1.6,0.004168694,2.44,8.73,0.43,79.18,4315.04,1874,0.105732158,36,35.33333333,16.9
WNDP99-0683,10.1,0.005888437,1.09,3.15,0.44,92.53,2631.5,2022,0.188711911,12,2.333333333,19.6
OWW04440-0666,0.7,0.007,28.89,0,0.45,70.65,6.55,476,0.180629109,6.451612903,17.33333333,0.552
OWW04440-0828,1.1,0.015,0.5,0.33,0.45,98.61,96.82,677,0.460288889,4.545454546,0.333333333,12.872
WWAP99-0513,1.1,0.01,66.49,0.29,0.46,0,3.71,331,0.205711546,25.71428571,12,0.013
OWW04440-0483,2.1,0.013,5.67,1.56,0.46,74.98,63.73,515,0.134022222,15.625,13,0.173
WSDP99-0523,3.6,0.001,0.96,0.86,0.46,21.22,139.49,530,0.119840379,26.08695652,44,0.4
OWW04440-0019,8.1,0.018,0.82,0.14,0.46,93.52,236.05,486,0.202669672,16.66666667,3,8.35
OWW04440-0019,8.1,0.018,0.82,0.14,0.46,93.52,236.05,486,0.257936508,22.58064516,6.037735849,8.35
OWW04440-0945,3.7,0.083,46.31,11.83,0.46,28.83,344.63,152,0.091595413,23.33333333,22.16494845,5.045
OWW04440-0048,0.9,0.083,0.51,0,0.47,99.01,2.27,702,0.120986462,0,0,0.7102
WCAP99-1051,1.1,0.067608298,81.47,0,0.47,3.68,3.44,67,0.19794057,41.17647059,42.66666667,0.767
WORP99-0605,0.4,0.017,91.54,0.82,0.47,0,11.86,102,0.070211743,35.71428571,35.33333333,0.212
IAW02344-0133,2.4,0.009,34.8,0.88,0.47,57.23,22.2,573,0.117322664,20,30.33333333,7.8122
OWW04440-0382,3.1,0.023,98.95,0,0.47,0.46,249.42,659,0.144306243,26.92307692,9.89010989,68.896
WNDP99-0714,1.6,0.004265795,0.05,0.42,0.47,37.62,494.03,1610,0.100108683,13.79310345,20,4.78
WSDP99-0605,3.4,0.005,0.35,2.19,0.47,74.59,548.48,1157,0.236,16.66666667,10.33333333,7.5
OWW04440-0034,1.9,0.026,29.71,16.63,0.48,48.37,33.29,524,0.065211146,19.14893617,17,0.604
OWW04440-0034,1.9,0.026,29.71,16.63,0.48,48.37,33.29,524,0.081093936,22.44897959,13.66666667,0.604
OWW04440-0658,4.1,0.01,81.38,12.83,0.48,2.64,124.99,435,0.081106475,41.30434783,29.33333333,33.586
WNDP99-0611,2.3,0.003,0.04,2.32,0.48,71.29,2012.18,2604,0.419375881,5,0.333333333,16.1
OWW04440-0910,0.3,0.022,77.24,0,0.49,22.25,1.62,131,0.173090477,17.24137931,38,0.767
OWW04440-0772,0.7,0.045,52.79,0,0.49,46.7,1.8,168,0.076785852,29.54545455,22.79411765,0.236
OWW04440-0166,0.6,0.04,30.63,0.26,0.49,68.6,9.56,168,0.067152792,35.71428571,52.66666667,2.333
OWW04440-1006,0.1,0.01,70.92,0,0.49,27.47,40.03,396,0.154247936,42.30769231,66.91176471,0.363
OWW04440-0518,0.4,0.02,53.14,0.37,0.5,45.97,21.91,202,0.065111111,29.54545455,38.66666667,4.713
OWW04440-0518,0.4,0.02,53.14,0.37,0.5,45.97,21.91,202,0.06679352,26.31578947,29.33333333,4.713
VAEQ99-0425,0.4,0.056,50.26,0.02,0.5,49.18,67.56,115,0.419375881,23.80952381,3,2.096
OWW04440-0618,1.2,0.01,79.99,0.14,0.5,18.36,69.31,647,0.05761623,18.75,20.66666667,2.04
OWW04440-0618,1.2,0.01,79.99,0.14,0.5,18.36,69.31,647,0.105596708,23.80952381,27,2.04
WSDP99-0514,1.6,0.019,0.4,1,0.5,16.27,73.04,587,0.115379051,15.78947368,31.66666667,1
OWW04440-0403,1,0.013,6.68,0.02,0.5,54.78,167.97,2642,0.186263743,12.5,14,0
WORP99-0701,0.5,0.028,86.99,0.14,0.51,0,10.21,45,0.0999368,53.48837209,73.33333333,2.694
OWW04440-0713,4.8,0.2,75.61,2.8,0.51,18.78,24.04,116,0.241826322,10.71428571,3.51758794,1.006
WCOP99-0629,3.1,0.033884416,68.15,0,0.51,3.91,60.8,179,0.145842344,5.882352941,6.333333333,0.529
VAEQ99-0434,4.9,0.115,84.15,3.51,0.51,11.1,77.65,66,0.179024843,15.625,30.66666667,34.054
WWYP99-0530,0.6,0.011,59.43,9.48,0.52,0,1.55,184,0.206288889,44.44444444,15,0.062
OWW04440-0061,7.1,0.03,3.87,0.56,0.52,86.82,21.22,466,0.217716049,11.53846154,44.26229508,0
WCAP99-0746,0.6,0.005,19.85,0.08,0.52,2.36,110.77,803,0.153937574,28.57142857,28.66666667,4.919
WNDP99-0711,4.5,0.007585776,0.82,3.44,0.52,94.71,3061.13,1473,0.10364398,21.73913044,6.040268456,23.9
WCAP99-1096,0.4,0.030902954,79.15,0,0.53,0,21.06,269,0.072030173,37.20930233,38.33333333,1.444
OWW04440-0459,1,0.01,64.55,21.2,0.54,13.56,39.7,283,0.086566195,18.60465116,38,1.522
WNDP99-0531,5.4,0.008,0,0.38,0.54,45.91,42.36,1939,0.232399442,11.76470588,2.666666667,0.859
OWW04440-0064,1.6,0.007,39.65,0.14,0.55,59.63,1024.77,449,0.264840438,40,36.33333333,58.067
WAZP99-0716,0.4,0.037153523,67.37,0.04,0.55,0,1104.46,561,0.334539858,27.27272727,11,0.776
WAZP99-0716,0.4,0.037153523,67.37,0.04,0.55,0,1104.46,561,0.121832035,25,33.66666667,0.776
WSDP99-0506,1.6,0.004,0.19,4.47,0.56,91.82,741.1,2355,0.359180972,10,0.666666667,1.667
OWW04440-0056,3.1,0.016,3.73,0.41,0.57,95.27,16.16,580,0.139911111,20,7,0
OWW04440-0115,2.6,0.085,5.32,1.55,0.57,74,32.42,177,0.102989292,9.090909091,1,0
OWW04440-0785,1.2,0.012,95.95,0,0.57,1.87,38.06,1474,0.138065481,19.44444444,35,1.908
WCAP99-1021,0.4,0.006309573,25.82,0.02,0.57,0.83,51.69,921,0.090060764,41.17647059,30,0.704
OWW04440-0416,3.4,0.019,8.28,0.7,0.57,90.42,74.18,923,0.079977778,13.88888889,22.66666667,0.127
OWW04440-0349,0.9,0.138,88.26,1.76,0.57,6.85,120.1,74,0.115908622,19.35483871,11.91489362,8.493
WNDP99-0689,4.1,0.01,0.29,3.16,0.57,95.64,454.83,1140,0.082199598,11.11111111,9.666666667,7.5
OWW04440-0877,1.6,0.006,30.96,0.54,0.58,16.5,632.4,947,0.125128309,20,33.66666667,1.169
OWW04440-0178,5.6,18.621,49.29,48.34,0.6,1.75,10.84,50,0.093145994,9.375,3.666666667,8.406
OWW04440-0616,1.6,0.022,12.42,4.59,0.6,78.68,32.2,290,0.276204359,25.92592593,6.333333333,0.373
OWW04440-0275,12.5,0.079,0.02,0.01,0.6,97.15,53.07,256,0.079604579,0,0,0.22
WCAP99-0542,0.7,0.007,34.37,0,0.6,2.76,55.07,1216,0.172289324,42.42424242,43.33333333,2.471
WSDP99-0674,13.1,0.012882496,0.01,4.53,0.6,90.1,285.61,2305,0.539110301,28.57142857,1.333333333,0
OWW04440-0016,1.1,0.006,5.63,0.5,0.62,93.21,103.87,753,0.367711111,25,80.66666667,3.572
OWW04440-0016,1.1,0.006,5.63,0.5,0.62,93.21,103.87,753,0.151284467,23.52941177,26.66666667,3.572
WCOP01-0836,0.4,0.008,0.59,0,0.62,24.24,125.67,4166,0.487928472,6.666666667,0.666666667,3.264
WSDP99-0657,0.6,0.004897788,91.46,0.95,0.62,2.09,391.59,329,0.064670139,26.19047619,22,NA
VAEQ99-0444,0.5,0.03,81.09,0.08,0.62,17.35,509.93,42,0.134374528,53.65853659,57,143.472
WCOP01-0734,1.1,0.007413102,46.12,0,0.62,2.34,9751.86,203,0.223059951,28,76.66666667,57.445
OWW04440-0330,0.7,0.052,79.74,0.59,0.63,19.02,12.95,85,0.092586169,33.33333333,65.66666667,8.785
WSDP99-0585,0.6,0.004,90.71,0.87,0.63,2.01,431.82,310,0.111535935,24.44444444,30.66666667,12
OWW04440-0762,0.4,0.019,21.03,0.59,0.65,77.71,33.47,681,0.074999114,20.75471698,42.33333333,0.227
OWW04440-0295,1.1,0.008,15.77,0.91,0.65,82.39,237.16,611,0.077866667,35.29411765,56.33333333,22.257
WCOP01-0779,0.3,0.013,65.85,0,0.66,0.49,475.48,120,0.169701156,12,9.333333333,3.227
WNDP99-0544,1.9,0.003,0,0.19,0.66,42.08,1520.96,1293,0.392755556,11.76470588,1,12.474
OWW04440-0669,0.4,0.026,30.71,0.01,0.67,8.67,116.46,607,0.045883411,20,30,0.527
OWW04440-0255,0.7,0.347,91.69,6.77,0.68,0.84,24.2,54,0.086982777,43.47826087,46.66666667,2.403
OWW04440-0219,0.7,0.006,1.63,0.23,0.68,91.23,162.62,1051,0.359653867,11.11111111,2,9.264
WAZP99-0906,1.1,0.051286138,51.32,0.19,0.69,1.16,1172.88,252,0.123336227,20,47.66666667,8.134
VAEQ99-0486,0.5,0.063,60.49,0.21,0.7,37.16,102.39,45,0.046395517,50,71.66666667,108.581
OWW04440-0493,1.9,0.003,0.22,0.19,0.7,70.45,2655.63,577,0.498937707,22.22222222,69.33333333,34.996
OWW04440-0585,8.9,0.245,0.93,1.76,0.71,96.37,8,71,0.259069231,0,0,9.689
OWW04440-0585,8.9,0.245,0.93,1.76,0.71,96.37,8,71,0.292777575,10,1,9.689
OWW04440-0437,8.5,0.17,54.16,3.92,0.71,40.07,21.87,112,0.140872033,6.666666667,6.333333333,0
WCAP99-0898,0.7,0.006,30.77,0.02,0.71,3.16,39.13,1080,0.111654065,15.38461539,26.66666667,0.579
WCOP99-0626,0.6,0.026915348,45.3,0,0.71,0,41.98,40,0.205780696,41.37931035,70,6.905
VAEQ99-0479,1.6,0.074,72.27,5.08,0.71,18.51,191.1,124,0.056072076,26.19047619,23.33333333,30.611
IAW02344-0119,1,0.005,1.52,0.23,0.71,94.89,801.13,638,0.073286052,15.625,12.17948718,41.9018
VAEQ99-0455,1.1,0.04,34.06,0.14,0.73,65.02,248.37,237,0.145567497,21.875,21.66666667,0
OWW04440-0360,3.4,0.023,7.67,3.37,0.74,84.87,23.87,343,0.093801288,21.73913044,15.625,0.048
VAEQ99-0483,0.4,0.063,83.13,0.33,0.74,15.57,245.45,59,0.130398343,39.13043478,23,120.741
WNDP99-0539,1.2,0.004,0,0.01,0.74,61.12,7504.44,1343,0.209491095,41.66666667,22,67.487
OWW04440-0640,0.6,0.042,80.12,0.1,0.75,15.49,20.19,392,0.142308403,36.11111111,71.66666667,0.358
OWW04440-0203,0.4,0.011,44.18,15.15,0.77,39.52,15.8,382,0.149288889,54.34782609,77.33333333,10.257
OWW04440-1022,0.4,0.032,95.41,0,0.77,3.81,22.09,205,0.198982835,36.84210526,82.33333333,1.88
OWW04440-0293,4.5,0.347,53.13,0.58,0.77,43.1,48.15,67,0.128671,13.88888889,8.296943231,7.102
OWW04440-0387,3.2,0.014,47.99,0.01,0.77,13.69,181.02,454,0.041818182,28.88888889,30,2.965
OWW04440-0387,3.2,0.014,47.99,0.01,0.77,13.69,181.02,454,0.148495009,25.64102564,45.33333333,2.965
OWW04440-0647,2.6,0.006,6.2,5.16,0.77,87.48,477.92,628,0.122680365,21.875,26,11.399
WNDP99-0574,2.3,0.004,0,0.26,0.77,45.65,932.9,921,0.133145648,23.68421053,12.33333333,9.8
OWW04440-0482,0.9,0.019,20.58,5.82,0.78,72.8,17.73,633,0.124089972,23.07692308,27.66666667,0.568
OWW04440-0700,7.1,0.014,5.67,0.09,0.78,93.37,49.21,687,0.064099385,15,11.66666667,0
NEWS04-2502,1,0.079,89.62,4.42,0.78,2.73,79.59,50,0.051433522,44.44444444,43.33333333,14.206
OWW04440-0773,0.6,0.006,1.27,10.32,0.78,87.61,1461.57,503,0.096069336,18.18181818,13.28413284,31.93
OWW04440-0114,3,0.324,61.96,7,0.79,30.23,7.43,259,0.150553253,17.94871795,7,0
WCAP99-0587,0.3,0.004,85.86,0,0.8,0,6.56,373,0.116484821,31.11111111,43.66666667,0.752
WCOP01-0769,1.6,0.017378008,89.47,0,0.8,0.34,61.05,262,0.127446897,36.66666667,59,1.231
NEWS04-3303,0.8,0.741,83.84,3.42,0.82,3.44,70.89,43,0.051522355,32.69230769,29,12.298
WCAP99-1127,0.7,0.010471286,36.04,0.02,0.83,0.01,21.56,410,0.093567186,30.76923077,34.66666667,0.354
OWW04440-0026,0.8,0.028,94.72,0,0.84,1.71,10.54,250,0.055892113,25,38,0
OWW04440-0026,0.8,0.028,94.72,0,0.84,1.71,10.54,250,0.073742422,27.77777778,33.33333333,0
OWW04440-0419,3.8,0.015,16.33,1.14,0.84,58.35,17.34,599,0.178825785,11.53846154,37.66666667,0
WCAP99-0785,82,0.008,17.7,0,0.84,6.2,21.43,2250,0.439177778,0,0,0.917
OWW04440-0023,3.8,0.03,23.89,0.1,0.84,74.95,44.17,206,0.074806794,18.18181818,29,0.6047353
OWW04440-0023,3.8,0.03,23.89,0.1,0.84,74.95,44.17,206,0.105135745,19.14893617,24,0.6047353
IAW02344-0232,1.4,0.013,0.53,0.19,0.84,94.32,54.3,582,0.09844898,20,18,29.8284
OWW04440-0401,4.1,0.794,43.1,30.54,0.85,21.42,6.75,52,0.102880658,0,0,0.739
IAW02344-0139,2.8,0.03,2.63,0.8,0.85,92.38,32.64,503,0.104171739,20,24.29149798,0
OWW04440-0226,3.2,0.01,56.7,9.59,0.85,28.72,584.92,414,0.087833773,23.07692308,21,156.545
OWW04440-0378,1.1,0.014,65.44,8.47,0.86,25.2,2.38,462,0.113132569,15.38461539,9.666666667,0.631
WMTP99-0705,0.4,0.03801894,77.43,0,0.86,0,24.72,42,0.083262015,50,62.66666667,1.67
WNDP99-0676,2.5,0.006456542,0.66,3.04,0.87,66.21,30655.79,1689,0.150159,12.90322581,46.33333333,33.6
WNDP99-0676,2.5,0.006456542,0.66,3.04,0.87,66.21,30655.79,1689,0.239065924,19.04761905,49,33.6
OWW04440-0398,25.7,0.022,13.33,9.16,0.88,76.61,7.19,518,0.093663841,24.24242424,14,0.283
WNDP99-0508,2.4,0.003,0,0.01,0.88,69.78,4800.63,1737,0.135688889,21.875,11,29.857
WNDP99-0508,2.4,0.003,0,0.01,0.88,69.78,4800.63,1737,0.231555556,28.57142857,8.333333333,29.857
WWAP99-0681,0.7,0.008709636,0.01,0,0.89,98.24,27.99,510,0.330315655,0,0,0
IAW02344-0100,0.9,0.005,27.46,1.11,0.9,64.46,18.04,636,0.131287889,23.80952381,35.92814371,5.6816
NEWS04-2907,0.6,0.04,84.97,3.56,0.9,10.52,32.01,109,0.08178595,31.25,50.66666667,5.34
WSDP99-0540,3.2,0.007,77.91,0.87,0.92,2.78,551.34,992,0.178111111,13.33333333,47,2.811
OWW04440-0186,0.7,0.021,84.47,0,0.95,14.31,16.98,197,0.094567462,26.19047619,52.66666667,1.154
WCAP99-1100,0.6,0.005888437,87.82,0.03,0.95,0.35,236.66,120,0.110558083,40.90909091,43.33333333,27.97
OWW04440-0231,1.9,0.014,49.36,13.44,0.96,35.45,15.13,282,0.059182721,24.07407407,17.66666667,2.4857
IAW02344-0121,1,0.01,0.57,2.19,0.96,92.83,38.77,691,0.18276114,15.38461539,5.092592593,12.0734
WIDP99-0698,1.5,0.001,32.48,0,0.96,37.77,348.08,233,0.07638484,28.20512821,22.33333333,8.131
IAW02344-0123,2.2,0.005,1.27,1.22,0.97,90.41,181.53,417,0.257977701,41.66666667,60.78431373,15.6244
OWW04440-0256,4.2,0.01,15.22,0.06,0.97,83.73,189.45,500,0.138955556,24.13793103,51.66666667,24.661
OWW04440-0611,1.2,0.016,11.57,4.62,0.98,81.37,9.64,632,0.082130483,21.62162162,31,0.402
OWW04440-0338,1.1,0.068,78.76,0,1,20.22,3.38,149,0.094497041,15,9.333333333,0.285
OWW04440-0830,0.4,2.754,80.97,6.73,1,9.41,55.19,23,0.06788838,34,29.66666667,10.502
OWW04440-0723,2.7,0.069,26.36,0.54,1,44.02,60.64,224,0.14102844,12.82051282,21.33333333,0
IAW02344-0106,1.5,0.012,0.66,1.21,1,92.49,87.91,415,0.062366864,19.44444444,15.13157895,20.5958
WNDP99-0584,1.5,0.003,0,0.01,1,73.71,3815.18,1563,0.167244719,30.3030303,27.33333333,84.8
WNDP99-0680,1.8,0.004168694,0.26,2.21,1.01,69.55,28388.28,1821,0.377274428,14.28571429,4.333333333,6.33
OWW04440-0743,4.2,0.006,4.44,0.29,1.02,92.48,32.74,778,0.411222222,5.882352941,0.333333333,0.008
WSDP99-0604,0.4,0.01,1.96,1.45,1.02,48.64,58.17,2573,0.363194232,4.545454546,58,0.8
IAW02344-0110,1.5,0.007,1.44,0.28,1.03,93.99,1876.48,631,0.163223141,0,0,99.428
VAEQ99-0456,1.4,0.06,60,0,1.04,38.95,1.2,78,0.062471337,28,45.66666667,0.925
VAEQ99-0456,1.4,0.06,60,0,1.04,38.95,1.2,78,0.198794931,14.89361702,4.333333333,0.925
OWW04440-0807,1.3,0.006,2.73,6.76,1.04,89.43,1107.48,988,0.176133333,23.80952381,43.33333333,24.252
IAW02344-0097,0.7,0.005,1.24,0.22,1.04,95.76,1630.16,623,0.18816,24.13793103,3.333333333,273.0719
IAW02344-0097,0.7,0.005,1.24,0.22,1.04,95.76,1630.16,623,0.136316337,29.41176471,20.58823529,273.0719
WCAP99-1048,1.1,0.02630268,67.64,0.03,1.05,5.48,111.69,373,0.167948959,21.73913044,23.66666667,NA
OWW04440-0305,15.1,0.11,1.77,0,1.06,97.16,0.25,142,0.184569604,4.761904762,0.666666667,29.697
OWW04440-0373,1.1,0.102,52.8,8.1,1.07,37.77,107.42,341,0.141396223,24.32432432,27,1.7
OWW04440-0112,0.7,0.007,20.12,0.24,1.08,78.4,2280.99,393,0.109529523,13.79310345,2.666666667,199.051
WNDP99-0582,9.1,0.013,0.66,1.11,1.09,97.13,182.79,1229,0.126510079,3.125,10.66666667,0
OWW04440-0131,1.4,0.001,4.45,0.29,1.1,48.91,16106.75,6845,0.310180633,14.28571429,1.298701299,177
OWW04440-0377,5.7,0.042,48.22,0,1.11,50.39,50.05,208,0.104240791,9.677419355,11.85185185,0.452
VAEQ99-0451,0.9,0.028,70.97,0.05,1.11,27.63,306.47,84,0.174176042,39.02439024,55.66666667,48.747
OWW04440-0752,0.4,0.008,4.96,2.01,1.14,91.87,6.12,749,0.074577778,17.0212766,9.333333333,0.108
OWW04440-0206,0.9,0.162,74.06,0,1.14,21.87,14.55,41,0.062790357,15.55555556,21,11.067
OWW04440-0169,1.2,0.417,29.43,9.92,1.14,59.42,20.34,88,0.062053057,7.407407407,22,1.028
NEWS04-0502,0.8,0.017,56.48,3.64,1.17,38.53,28.34,189,0.099637681,30.95238095,21,7.256
IAW02344-0120,1.6,0.009,0.4,0.11,1.17,93.59,51.99,636,0.087812971,28.57142857,35.66666667,4.9714
OWW04440-0168,1.4,0.01,15.36,4.85,1.18,76.48,43.68,428,0.124426079,19.35483871,17.84386617,0.179
OWW04440-0263,0.9,0.011,46.01,33.99,1.18,18.02,127.26,502,0.067183276,23.80952381,11.33333333,3.337
OWW04440-0252,2.5,0.021,51.38,0.16,1.19,45.63,4.88,348,0.169311111,22.58064516,32,0.145
OWW04440-0267,2.2,0.017,27.83,1.39,1.19,65.84,191.14,422,0.091226955,21.95121951,31.33333333,9.583
NEWS04-1702,0.9,0.013,81.01,3.62,1.19,12.81,413.19,179,0.134629693,8.571428571,1,239.132
